,name,subtype,collection_date,accession
55747,A/Martinique/376/2019,H3N2,2019-03-14,EPI1507919
55748,A/Guyane/439/2019,H3N2,2019-04-29,EPI1507887
55749,A/Martinique/346/2019,H3N2,2019-02-28,EPI1507871
55750,A/TOKYO/19063/2019,H3N2,2019-04-20,EPI1520138
55751,A/KAWASAKI/144/2019,H3N2,2019-02-04,EPI1520123
55752,A/GIFU-C/28/2019,H3N2,2019-02-05,EPI1520117
55753,A/KITAKYUSYU/8/2018,H3N2,2018-12-26,EPI1520115
55754,A/SAGA/53/2019,H3N2,2019-01-30,EPI1520126
55755,A/KUMAMOTO-C/6/2019,H3N2,2019-01-17,EPI1520135
55756,A/North_Dakota/25/2019,H3N2,2019-06-29,EPI1508182
55757,A/Alaska/28/2019,H3N2,2019-06-20,EPI1508095
55758,A/Florida/78/2019,H3N2,2019-06-24,EPI1508134
55759,A/Wisconsin/555/2019,H3N2,2019-06-30,EPI1508166
55760,A/Hawaii/50/2019,H3N2,2019-06-17,EPI1508214
55761,A/Hawaii/48/2019,H3N2,2019-06-13,EPI1508198
55762,A/California/159/2019,H3N2,2019-06-28,EPI1508142
55763,A/Novi_Sad/5354/2019,H3N2,2019-03-22,EPI1508578
55764,A/Novi_Sad/5353/2019,H3N2,2019-03-22,EPI1508576
55765,A/Novi_Sad/5299/2019,H3N2,2019-03-14,EPI1508574
55766,A/Novi_Sad/5183/2019,H3N2,2019-03-06,EPI1508572
55767,A/Novi_Sad/4893/2019,H3N2,2019-02-20,EPI1508570
55768,A/Novi_Sad/4755/2019,H3N2,2019-02-18,EPI1508568
55769,A/Novi_Sad/4736/2019,H3N2,2019-02-14,EPI1508566
55770,A/Novi_Sad/4582/2019,H3N2,2019-02-01,EPI1508564
55771,A/Novi_Sad/4375/2019,H3N2,2019-02-05,EPI1508562
55772,A/Novi_Sad/4111/2019,H3N2,2019-01-25,EPI1508557
55773,A/Jordan/30121/2019,H3N2,2019-04-17,EPI1506551
55774,A/Jordan/30060/2019,H3N2,2019-02-26,EPI1506548
55775,A/Jordan/10624/2019,H3N2,2019-04-04,EPI1506546
55776,A/KAGAWA/19195/2019,H3N2,2019-03-27,EPI1520119
55777,A/Denmark/2791/2019,H3N2,2019-03-14,EPI1506517
55778,A/Denmark/2790/2019,H3N2,2019-03-14,EPI1506515
55779,A/Denmark/2785/2019,H3N2,2019-03-13,EPI1506513
55780,A/Denmark/2743/2019,H3N2,2019-03-15,EPI1506511
55781,A/Denmark/2662/2019,H3N2,2019-03-10,EPI1506509
55782,A/Denmark/2659/2019,H3N2,2019-03-09,EPI1506507
55783,A/Denmark/2643/2019,H3N2,2019-03-09,EPI1506505
55784,A/Denmark/2592/2019,H3N2,2019-03-07,EPI1506503
55785,A/Denmark/2524/2019,H3N2,2019-03-04,EPI1506501
55786,A/Denmark/2246/2019,H3N2,2019-02-23,EPI1506498
55787,A/Zambia/4-381/2018,H3N2,2018-09-10,EPI1506641
55788,A/Zambia/4-378/2018,H3N2,2018-09-12,EPI1506639
55789,A/Zambia/4-368/2018,H3N2,2018-09-07,EPI1506637
55790,A/Zambia/4-356/2018,H3N2,2018-08-29,EPI1506635
55791,A/Zambia/4-352/2018,H3N2,2018-09-03,EPI1506633
55792,A/Zambia/1-412/2018,H3N2,2018-10-20,EPI1506625
55793,A/Zambia/1-390/2018,H3N2,2018-09-25,EPI1506623
55794,A/Zambia/1-387/2018,H3N2,2018-09-25,EPI1506621
55795,A/Zambia/1-366/2018,H3N2,2018-09-04,EPI1506619
55796,A/Zambia/1-344/2018,H3N2,2018-08-28,EPI1506617
55797,A/Zambia/1-315/2018,H3N2,2018-07-25,EPI1506615
55798,A/Zambia/1-305/2018,H3N2,2018-08-06,EPI1506613
55799,A/Bangladesh/2046/2019,H3N2,2019-04-28,EPI1508222
55800,A/Bangladesh/3038/2019,H3N2,2019-05-22,EPI1508039
55801,A/Bangladesh/8008/2019,H3N2,2019-05-14,EPI1507964
55802,A/Bangladesh/3025/2019,H3N2,2019-05-15,EPI1507935
55803,A/Bangladesh/3028/2019,H3N2,2019-05-12,EPI1507856
55804,A/Mauritania/200-2018/2018,H3N2,2018-11-05,EPI1506581
55805,A/Mauritania/160-2018/2018,H3N2,2018-10-15,EPI1506579
55806,A/Mauritania/15-2019/2019,H3N2,2019-01-07,EPI1506577
55807,A/Mauritania/10-2019/2019,H3N2,2019-01-08,EPI1506575
55808,A/Mauritania/08-2019/2019,H3N2,2019-01-02,EPI1506573
55809,A/Suriname/606/2019,H3N2,2019-04-16,EPI1508245
55810,A/Suriname/607/2019,H3N2,2019-04-16,EPI1508119
55811,A/Suriname/601/2019,H3N2,2019-04-11,EPI1508071
55812,A/Suriname/500/2019,H3N2,2019-03-22,EPI1507903
55813,A/Santiago/45739/2019,H3N2,2019-05-16,EPI1505436
55814,A/Iquique/41387/2019,H3N2,2019-04-18,EPI1505428
55815,A/Santiago/41313/2019,H3N2,2019-05-07,EPI1505420
55816,A/Iquique/30817/2019,H3N2,2019-03-22,EPI1505412
55817,A/Iquique/10651/2019,H3N2,2019-01-30,EPI1505404
55818,A/Santiago/50600/2019,H3N2,2019-05-30,EPI1505396
55819,A/Concepcion/50561/2019,H3N2,2019-05-22,EPI1505388
55820,A/Concepcion/50492/2019,H3N2,2019-05-27,EPI1505380
55821,A/Vina_Del_Mar/47324/2019,H3N2,2019-05-23,EPI1505372
55822,A/Santiago/49299/2019,H3N2,2019-05-29,EPI1505215
55823,A/Utah/9138/2019,H3N2,2019-03-14,EPI1528803
55824,A/Utah/9137/2019,H3N2,2019-03-13,EPI1528795
55825,A/Texas/9134/2019,H3N2,2019-02-08,EPI1528779
55826,A/Texas/9133/2019,H3N2,2019-03-17,EPI1528771
55827,A/Texas/9132/2019,H3N2,2019-03-17,EPI1528763
55828,A/Texas/9131/2019,H3N2,2019-03-16,EPI1528755
55829,A/Texas/9129/2019,H3N2,2019-03-10,EPI1528747
55830,A/Texas/9127/2019,H3N2,2019-03-04,EPI1528739
55831,A/Texas/9126/2019,H3N2,2019-02-07,EPI1528731
55832,A/Texas/9125/2019,H3N2,2019-02-24,EPI1528723
55833,A/Texas/9124/2019,H3N2,2019-02-24,EPI1528715
55834,A/Texas/9123/2019,H3N2,2019-02-18,EPI1528707
55835,A/Texas/9122/2019,H3N2,2019-03-02,EPI1528699
55836,A/Texas/9121/2019,H3N2,2019-03-14,EPI1528691
55837,A/Spain/9120/2019,H3N2,2019-02-07,EPI1528682
55838,A/Spain/9119/2019,H3N2,2019-02-07,EPI1528674
55839,A/Spain/9118/2019,H3N2,2019-02-07,EPI1528666
55840,A/South_Dakota/9114/2019,H3N2,2019-03-18,EPI1528642
55841,A/South_Dakota/9112/2019,H3N2,2019-03-12,EPI1528626
55842,A/South_Dakota/9110/2019,H3N2,2019-03-11,EPI1528610
55843,A/Oklahoma/9109/2019,H3N2,2019-03-15,EPI1528602
55844,A/Oklahoma/9108/2019,H3N2,2019-03-13,EPI1528594
55845,A/Ohio/9107/2019,H3N2,2019-03-20,EPI1528586
55846,A/Ohio/9106/2019,H3N2,2019-03-20,EPI1528578
55847,A/Ohio/9104/2019,H3N2,2019-03-20,EPI1528562
55848,A/Ohio/9098/2019,H3N2,2019-03-15,EPI1528538
55849,A/North_Carolina/9092/2019,H3N2,2019-03-18,EPI1528506
55850,A/New_York/9090/2019,H3N2,2019-03-19,EPI1528490
55851,A/New_Jersey/9085/2019,H3N2,2019-03-18,EPI1528473
55852,A/Nevada/9084/2019,H3N2,2019-03-18,EPI1528465
55853,A/Missouri/9083/2019,H3N2,2019-03-07,EPI1528457
55854,A/Missouri/9082/2019,H3N2,2019-03-07,EPI1528449
55855,A/Missouri/9081/2019,H3N2,2019-03-07,EPI1528441
55856,A/Missouri/9080/2019,H3N2,2019-02-27,EPI1528433
55857,A/Missouri/9079/2019,H3N2,2019-02-27,EPI1528425
55858,A/Missouri/9078/2019,H3N2,2019-02-27,EPI1528417
55859,A/Missouri/9077/2019,H3N2,2019-02-27,EPI1528409
55860,A/Mississippi/9076/2019,H3N2,2019-03-02,EPI1528401
55861,A/Mississippi/9075/2019,H3N2,2019-03-01,EPI1528374
55862,A/Mississippi/9074/2019,H3N2,2019-03-01,EPI1528354
55863,A/Maryland/9072/2019,H3N2,2019-03-11,EPI1528312
55864,A/Japan/9070/2019,H3N2,2019-03-12,EPI1528287
55865,A/Italy/9068/2019,H3N2,2019-02-21,EPI1528244
55866,A/Italy/9067/2019,H3N2,2019-02-14,EPI1528224
55867,A/Italy/9065/2019,H3N2,2019-02-16,EPI1528177
55868,A/Italy/9062/2019,H3N2,2019-02-17,EPI1528111
55869,A/Italy/9061/2019,H3N2,2019-03-14,EPI1528087
55870,A/Germany/9059/2019,H3N2,2019-02-22,EPI1528067
55871,A/Germany/9056/2019,H3N2,2019-02-20,EPI1528026
55872,A/Germany/9055/2019,H3N2,2019-02-25,EPI1528005
55873,A/Germany/9053/2019,H3N2,2019-02-19,EPI1527959
55874,A/Germany/9050/2019,H3N2,2019-02-15,EPI1527903
55875,A/Germany/9049/2019,H3N2,2019-02-13,EPI1527884
55876,A/Germany/9048/2019,H3N2,2019-02-21,EPI1527861
55877,A/Germany/9047/2019,H3N2,2019-02-14,EPI1527837
55878,A/Germany/9046/2019,H3N2,2019-02-12,EPI1527817
55879,A/Germany/9044/2019,H3N2,2019-02-08,EPI1527795
55880,A/Georgia/9041/2019,H3N2,2019-03-18,EPI1527771
55881,A/Georgia/9040/2019,H3N2,2019-03-12,EPI1527749
55882,A/Florida/9038/2019,H3N2,2019-03-15,EPI1527705
55883,A/Florida/9037/2019,H3N2,2019-03-13,EPI1527685
55884,A/England/9033/2019,H3N2,2019-03-15,EPI1527638
55885,A/Delaware/9032/2019,H3N2,2019-03-19,EPI1527612
55886,A/Colorado/9030/2019,H3N2,2019-03-18,EPI1527598
55887,A/Colorado/9028/2019,H3N2,2019-03-18,EPI1527590
55888,A/Colorado/9027/2019,H3N2,2019-03-18,EPI1527582
55889,A/Colorado/9026/2019,H3N2,2019-03-12,EPI1527574
55890,A/Colorado/9025/2019,H3N2,2019-03-12,EPI1527566
55891,A/California/9024/2019,H3N2,2019-03-11,EPI1527558
55892,A/California/9023/2019,H3N2,2019-03-20,EPI1527550
55893,A/Belgium/9021/2019,H3N2,2019-02-15,EPI1527542
55894,A/Arizona/9016/2019,H3N2,2019-03-13,EPI1527518
55895,A/Alaska/9015/2019,H3N2,2019-03-19,EPI1527510
55896,A/Alaska/9014/2019,H3N2,2019-03-11,EPI1527502
55897,A/Washington/9151/2019,H3N2,2019-03-11,EPI1527343
55898,A/Texas/9130/2019,H3N2,2019-03-16,EPI1527341
55899,A/South_Korea/9116/2019,H3N2,2019-03-12,EPI1527339
55900,A/Ohio/9101/2019,H3N2,2019-03-19,EPI1527338
55901,A/North_Dakota/9094/2019,H3N2,2019-03-15,EPI1527335
55902,A/New_Mexico/9087/2019,H3N2,2019-03-15,EPI1527332
55903,A/New_Jersey/9086/2019,H3N2,2019-03-19,EPI1527331
55904,A/Germany/9052/2019,H3N2,2019-02-28,EPI1527326
55905,A/Germany/9043/2019,H3N2,2019-02-07,EPI1527324
55906,A/Germany/9042/2019,H3N2,2019-02-04,EPI1527323
55907,A/Delaware/9031/2019,H3N2,2019-03-19,EPI1527320
55908,A/Colorado/9029/2019,H3N2,2019-03-18,EPI1527319
55909,A/Arkansas/9019/2019,H3N2,2019-03-14,EPI1527316
55910,A/Washington/9760/2019,H3N2,2019-03-26,EPI1527212
55911,A/Washington/9759/2019,H3N2,2019-03-21,EPI1527204
55912,A/Washington/9758/2019,H3N2,2019-03-21,EPI1527196
55913,A/Washington/9757/2019,H3N2,2019-03-24,EPI1527188
55914,A/Washington/9756/2019,H3N2,2019-03-22,EPI1527180
55915,A/Washington/9755/2019,H3N2,2019-03-24,EPI1527172
55916,A/Washington/9753/2019,H3N2,2019-03-22,EPI1527164
55917,A/Washington/9752/2019,H3N2,2019-03-15,EPI1527156
55918,A/Washington/9750/2019,H3N2,2019-03-16,EPI1527140
55919,A/Ohio/9746/2019,H3N2,2019-05-01,EPI1527124
55920,A/New_York/9745/2019,H3N2,2019-04-25,EPI1527116
55921,A/Idaho/9742/2019,H3N2,2019-04-24,EPI1527108
55922,A/Idaho/9741/2019,H3N2,2019-04-22,EPI1527100
55923,A/England/9738/2019,H3N2,2019-04-24,EPI1527092
55924,A/Arizona/9736/2019,H3N2,2019-04-26,EPI1527084
55925,A/Washington/9762/2019,H3N2,2019-03-30,EPI1527027
55926,A/Washington/9754/2019,H3N2,2019-03-25,EPI1527026
55927,A/Washington/9749/2019,H3N2,2019-03-19,EPI1527025
55928,A/Colorado/9737/2019,H3N2,2019-05-01,EPI1527019
55929,A/Utah/7791/2018,H3N2,2018-12-13,EPI1525133
55930,A/South_Carolina/7765/2018,H3N2,2018-12-28,EPI1525021
55931,A/Ohio/7760/2018,H3N2,2018-12-27,EPI1525013
55932,A/Ohio/7759/2018,H3N2,2018-12-27,EPI1525005
55933,A/Ohio/7758/2018,H3N2,2018-12-27,EPI1524997
55934,A/Ohio/7756/2018,H3N2,2018-12-26,EPI1524981
55935,A/Ohio/7755/2018,H3N2,2018-12-26,EPI1524973
55936,A/Ohio/7751/2018,H3N2,2018-12-21,EPI1524965
55937,A/North_Carolina/7747/2018,H3N2,2018-12-31,EPI1524941
55938,A/New_York/7739/2018,H3N2,2018-12-19,EPI1524901
55939,A/New_York/7737/2018,H3N2,2018-12-15,EPI1524893
55940,A/New_York/7736/2018,H3N2,2018-12-14,EPI1524885
55941,A/New_Jersey/7729/2019,H3N2,2019-01-03,EPI1524845
55942,A/New_Jersey/7728/2019,H3N2,2019-01-03,EPI1524837
55943,A/New_Jersey/7727/2018,H3N2,2018-12-28,EPI1524829
55944,A/New_Jersey/7726/2018,H3N2,2018-12-31,EPI1524821
55945,A/New_Jersey/7725/2018,H3N2,2018-12-31,EPI1524813
55946,A/New_Jersey/7724/2018,H3N2,2018-12-30,EPI1524805
55947,A/Nebraska/7706/2019,H3N2,2019-01-02,EPI1524733
55948,A/Nebraska/7705/2018,H3N2,2018-12-28,EPI1524725
55949,A/Nebraska/7704/2018,H3N2,2018-12-28,EPI1524717
55950,A/Guam/7699/2018,H3N2,2018-12-18,EPI1524701
55951,A/Georgia/7698/2018,H3N2,2018-12-31,EPI1524693
55952,A/Florida/7696/2018,H3N2,2018-12-24,EPI1524685
55953,A/Florida/7695/2018,H3N2,2018-12-23,EPI1524677
55954,A/Florida/7693/2018,H3N2,2018-12-18,EPI1524661
55955,A/Colorado/7683/2018,H3N2,2018-12-26,EPI1524637
55956,A/Utah/7793/2018,H3N2,2018-12-28,EPI1524313
55957,A/New_York/7738/2018,H3N2,2018-12-18,EPI1524288
55958,A/Florida/7692/2018,H3N2,2018-12-12,EPI1524272
55959,A/Florida/7691/2018,H3N2,2018-12-12,EPI1524271
55960,A/Virginia/NHRC-OID_FDX130137/2019,H3N2,2019-01-11,EPI1524224
55961,A/New_Jersey/NHRC-OID_94089/2018,H3N2,2018-12-30,EPI1524192
55962,A/New_Jersey/NHRC-OID_94088/2018,H3N2,2018-12-31,EPI1524184
55963,A/New_Jersey/NHRC-OID_94080/2018,H3N2,2018-12-27,EPI1524176
55964,A/New_Jersey/NHRC-OID_94076/2018,H3N2,2018-12-26,EPI1524168
55965,A/Japan/NHRC-OID_FDX70591/2019,H3N2,2019-01-31,EPI1524120
55966,A/Japan/NHRC-OID_FDX70590/2019,H3N2,2019-01-31,EPI1524112
55967,A/Japan/NHRC-OID_FDX70589/2019,H3N2,2019-01-30,EPI1524104
55968,A/Japan/NHRC-OID_FDX70587/2019,H3N2,2019-01-30,EPI1524096
55969,A/Japan/NHRC-OID_FDX70586/2019,H3N2,2019-01-30,EPI1524088
55970,A/Japan/NHRC-OID_FDX70583/2019,H3N2,2019-01-29,EPI1524080
55971,A/Japan/NHRC-OID_FDX70579/2019,H3N2,2019-01-29,EPI1524072
55972,A/Japan/NHRC-OID_FDX70577/2019,H3N2,2019-01-28,EPI1524064
55973,A/Japan/NHRC-OID_FDX70576/2019,H3N2,2019-01-28,EPI1524056
55974,A/Japan/NHRC-OID_FDX70574/2019,H3N2,2019-01-28,EPI1524048
55975,A/Japan/NHRC-OID_FDX70572/2019,H3N2,2019-01-28,EPI1524040
55976,A/Japan/NHRC-OID_FDX70571/2019,H3N2,2019-01-28,EPI1524032
55977,A/Japan/NHRC-OID_FDX70566/2019,H3N2,2019-01-08,EPI1524024
55978,A/Japan/NHRC-OID_FDX70564/2019,H3N2,2019-01-08,EPI1524016
55979,A/Japan/NHRC-OID_FDX70563/2019,H3N2,2019-01-08,EPI1524008
55980,A/Japan/NHRC-OID_FDX70561/2019,H3N2,2019-01-07,EPI1524000
55981,A/Japan/NHRC-OID_FDX70521/2018,H3N2,2018-12-07,EPI1523992
55982,A/Japan/NHRC-OID_FDX70487/2018,H3N2,2018-11-06,EPI1523984
55983,A/California/NHRC-OID_QV9602/2018,H3N2,2018-11-02,EPI1523896
55984,A/California/NHRC-OID_PHB-FRI-0008/2019,H3N2,2019-01-09,EPI1523872
55985,A/California/NHRC-OID_FDX100238/2019,H3N2,2019-01-15,EPI1523768
55986,A/California/NHRC-OID_FDX100231/2019,H3N2,2019-01-14,EPI1523752
55987,A/California/NHRC-OID_FDX100215/2019,H3N2,2019-01-07,EPI1523736
55988,A/Texas/7948/2019,H3N2,2019-01-13,EPI1521514
55989,A/Texas/7946/2019,H3N2,2019-01-15,EPI1521506
55990,A/Texas/7945/2019,H3N2,2019-01-14,EPI1521498
55991,A/Texas/7942/2019,H3N2,2019-01-14,EPI1521490
55992,A/Texas/7941/2019,H3N2,2019-01-10,EPI1521482
55993,A/Texas/7940/2019,H3N2,2019-01-15,EPI1521474
55994,A/Texas/7935/2019,H3N2,2019-01-15,EPI1521458
55995,A/Texas/7933/2019,H3N2,2019-01-09,EPI1521450
55996,A/Texas/7932/2019,H3N2,2019-01-09,EPI1521442
55997,A/Texas/7927/2019,H3N2,2019-01-05,EPI1521434
55998,A/Texas/7919/2018,H3N2,2018-12-30,EPI1521402
55999,A/Texas/7915/2019,H3N2,2019-01-02,EPI1521370
56000,A/Texas/7909/2018,H3N2,2018-12-28,EPI1521330
56001,A/North_Carolina/7864/2019,H3N2,2019-01-08,EPI1521226
56002,A/Nebraska/7853/2019,H3N2,2019-01-04,EPI1521162
56003,A/Japan/7848/2019,H3N2,2019-01-07,EPI1521154
56004,A/Japan/7847/2019,H3N2,2019-01-05,EPI1521146
56005,A/Japan/7846/2019,H3N2,2019-01-03,EPI1521138
56006,A/Italy/7837/2018,H3N2,2018-11-01,EPI1521098
56007,A/Guam/7835/2019,H3N2,2019-01-07,EPI1521090
56008,A/Guam/7834/2019,H3N2,2019-01-04,EPI1521082
56009,A/Germany/7830/2018,H3N2,2018-12-31,EPI1521058
56010,A/England/7821/2019,H3N2,2019-01-03,EPI1521042
56011,A/Arizona/7809/2019,H3N2,2019-01-09,EPI1521018
56012,A/Texas/7944/2019,H3N2,2019-01-09,EPI1520533
56013,A/Texas/7943/2019,H3N2,2019-01-11,EPI1520532
56014,A/Texas/7934/2019,H3N2,2019-01-11,EPI1520528
56015,A/Ohio/7867/2019,H3N2,2019-01-09,EPI1520489
56016,A/Ohio/7866/2019,H3N2,2019-01-09,EPI1520488
56017,A/Nebraska/7852/2019,H3N2,2019-01-03,EPI1520483
56018,A/Italy/7842/2019,H3N2,2019-01-10,EPI1520476
56019,A/Guam/7833/2019,H3N2,2019-01-04,EPI1520474
56020,A/England/7823/2019,H3N2,2019-01-07,EPI1520469
56021,A/Washington/8408/2019,H3N2,2019-02-01,EPI1519417
56022,A/Virginia/8400/2019,H3N2,2019-01-29,EPI1519393
56023,A/Texas/8392/2019,H3N2,2019-01-29,EPI1519377
56024,A/Texas/8391/2019,H3N2,2019-01-29,EPI1519369
56025,A/Texas/8390/2019,H3N2,2019-01-28,EPI1519361
56026,A/Texas/8389/2019,H3N2,2019-01-28,EPI1519353
56027,A/Texas/8388/2019,H3N2,2019-01-23,EPI1519345
56028,A/Texas/8387/2019,H3N2,2019-01-17,EPI1519337
56029,A/Texas/8386/2019,H3N2,2019-01-28,EPI1519329
56030,A/Texas/8385/2019,H3N2,2019-01-18,EPI1519321
56031,A/Texas/8383/2019,H3N2,2019-01-28,EPI1519305
56032,A/Texas/8382/2019,H3N2,2019-01-23,EPI1519297
56033,A/Texas/8380/2019,H3N2,2019-01-28,EPI1519289
56034,A/Texas/8377/2019,H3N2,2019-01-24,EPI1519265
56035,A/Texas/8374/2019,H3N2,2019-01-25,EPI1519249
56036,A/Texas/8373/2019,H3N2,2019-01-28,EPI1519241
56037,A/Texas/8372/2019,H3N2,2019-02-01,EPI1519233
56038,A/Texas/8371/2019,H3N2,2019-02-01,EPI1519225
56039,A/Texas/8370/2019,H3N2,2019-02-01,EPI1519217
56040,A/Texas/8368/2019,H3N2,2019-01-30,EPI1519209
56041,A/South_Korea/8352/2019,H3N2,2019-01-09,EPI1519129
56042,A/South_Carolina/8344/2019,H3N2,2019-02-01,EPI1519105
56043,A/South_Carolina/8343/2019,H3N2,2019-01-31,EPI1519097
56044,A/South_Carolina/8341/2019,H3N2,2019-01-30,EPI1519081
56045,A/Oklahoma/8339/2019,H3N2,2019-01-30,EPI1519065
56046,A/Oklahoma/8337/2019,H3N2,2019-01-29,EPI1519057
56047,A/Oklahoma/8336/2019,H3N2,2019-01-30,EPI1519049
56048,A/Oklahoma/8335/2019,H3N2,2019-01-30,EPI1519041
56049,A/Oklahoma/8334/2019,H3N2,2019-01-30,EPI1519033
56050,A/Ohio/8331/2019,H3N2,2019-02-04,EPI1519025
56051,A/Ohio/8330/2019,H3N2,2019-01-31,EPI1519017
56052,A/Ohio/8329/2019,H3N2,2019-02-04,EPI1519009
56053,A/Ohio/8328/2019,H3N2,2019-02-02,EPI1519001
56054,A/Ohio/8325/2019,H3N2,2019-01-31,EPI1518993
56055,A/Ohio/8316/2019,H3N2,2019-01-29,EPI1518945
56056,A/Ohio/8315/2019,H3N2,2019-01-29,EPI1518937
56057,A/Ohio/8314/2019,H3N2,2019-01-25,EPI1518929
56058,A/Ohio/8313/2019,H3N2,2019-01-25,EPI1518921
56059,A/North_Dakota/8312/2019,H3N2,2019-01-31,EPI1518913
56060,A/New_York/8306/2019,H3N2,2019-02-01,EPI1518873
56061,A/New_York/8305/2019,H3N2,2019-01-31,EPI1518865
56062,A/New_York/8303/2019,H3N2,2019-01-31,EPI1518849
56063,A/New_York/8301/2019,H3N2,2019-01-29,EPI1518833
56064,A/Nevada/8293/2019,H3N2,2019-01-30,EPI1518801
56065,A/Montana/8292/2019,H3N2,2019-01-28,EPI1518793
56066,A/Montana/8291/2019,H3N2,2019-01-28,EPI1518785
56067,A/Mississippi/8288/2019,H3N2,2019-02-04,EPI1518777
56068,A/Mississippi/8286/2019,H3N2,2019-02-03,EPI1518769
56069,A/Mississippi/8285/2019,H3N2,2019-02-03,EPI1518761
56070,A/Mississippi/8284/2019,H3N2,2019-02-02,EPI1518753
56071,A/Mississippi/8283/2019,H3N2,2019-02-02,EPI1518745
56072,A/Mississippi/8282/2019,H3N2,2019-02-01,EPI1518737
56073,A/Mississippi/8280/2019,H3N2,2019-01-26,EPI1518729
56074,A/Mississippi/8278/2019,H3N2,2019-01-23,EPI1518721
56075,A/Mississippi/8277/2019,H3N2,2019-01-21,EPI1518713
56076,A/Mississippi/8275/2019,H3N2,2019-01-11,EPI1518705
56077,A/Mississippi/8273/2018,H3N2,2018-12-30,EPI1518689
56078,A/Mississippi/8272/2018,H3N2,2018-12-28,EPI1518681
56079,A/Mississippi/8270/2018,H3N2,2018-12-28,EPI1518673
56080,A/Maryland/8269/2019,H3N2,2019-02-04,EPI1518665
56081,A/Japan/8266/2019,H3N2,2019-01-24,EPI1518657
56082,A/Japan/8265/2019,H3N2,2019-01-23,EPI1518649
56083,A/Japan/8264/2019,H3N2,2019-01-19,EPI1518641
56084,A/Japan/8263/2019,H3N2,2019-01-19,EPI1518633
56085,A/Japan/8262/2019,H3N2,2019-01-18,EPI1518625
56086,A/Japan/8261/2019,H3N2,2019-01-15,EPI1518617
56087,A/Italy/8259/2019,H3N2,2019-01-24,EPI1518609
56088,A/Georgia/8256/2019,H3N2,2019-01-28,EPI1518585
56089,A/Texas/8369/2019,H3N2,2019-01-31,EPI1518292
56090,A/Texas/8367/2019,H3N2,2019-01-30,EPI1518291
56091,A/Oklahoma/8338/2019,H3N2,2019-01-29,EPI1518280
56092,A/Mississippi/8290/2019,H3N2,2019-02-04,EPI1518267
56093,A/Mississippi/8289/2019,H3N2,2019-02-04,EPI1518266
56094,A/Mississippi/8287/2019,H3N2,2019-02-03,EPI1518265
56095,A/Mississippi/8279/2019,H3N2,2019-01-24,EPI1518263
56096,A/Mississippi/8276/2019,H3N2,2019-01-16,EPI1518262
56097,A/Mississippi/8271/2018,H3N2,2018-12-28,EPI1518261
56098,A/Texas/8220/2019,H3N2,2019-01-27,EPI1518151
56099,A/Texas/8218/2019,H3N2,2019-01-27,EPI1518143
56100,A/Texas/8213/2019,H3N2,2019-01-29,EPI1518127
56101,A/Texas/8212/2019,H3N2,2019-01-28,EPI1518119
56102,A/Texas/8211/2019,H3N2,2019-01-23,EPI1518111
56103,A/South_Korea/8208/2019,H3N2,2019-01-21,EPI1518095
56104,A/South_Korea/8207/2019,H3N2,2019-01-18,EPI1518087
56105,A/South_Korea/8206/2019,H3N2,2019-01-14,EPI1518079
56106,A/South_Korea/8204/2019,H3N2,2019-01-08,EPI1518071
56107,A/Oklahoma/8196/2019,H3N2,2019-01-23,EPI1518055
56108,A/Ohio/8192/2019,H3N2,2019-01-28,EPI1518047
56109,A/Ohio/8191/2019,H3N2,2019-01-27,EPI1518039
56110,A/Ohio/8188/2019,H3N2,2019-01-25,EPI1518031
56111,A/Ohio/8187/2019,H3N2,2019-01-25,EPI1518023
56112,A/North_Carolina/8183/2019,H3N2,2019-01-28,EPI1518015
56113,A/New_York/8182/2019,H3N2,2019-01-29,EPI1518007
56114,A/New_York/8181/2019,H3N2,2019-01-28,EPI1517999
56115,A/New_York/8179/2019,H3N2,2019-01-27,EPI1517991
56116,A/New_York/8177/2019,H3N2,2019-01-24,EPI1517975
56117,A/Nevada/8155/2019,H3N2,2019-01-28,EPI1517927
56118,A/Montana/8151/2019,H3N2,2019-01-28,EPI1517911
56119,A/Montana/8150/2019,H3N2,2019-01-28,EPI1517903
56120,A/Montana/8149/2019,H3N2,2019-01-28,EPI1517895
56121,A/Maryland/8146/2019,H3N2,2019-01-28,EPI1517887
56122,A/Maryland/8145/2019,H3N2,2019-01-28,EPI1517879
56123,A/Italy/8139/2019,H3N2,2019-01-23,EPI1517855
56124,A/Georgia/8132/2019,H3N2,2019-01-28,EPI1517831
56125,A/Florida/8129/2019,H3N2,2019-01-30,EPI1517815
56126,A/Florida/8128/2019,H3N2,2019-01-30,EPI1517807
56127,A/Florida/8127/2019,H3N2,2019-01-27,EPI1517799
56128,A/Florida/8125/2019,H3N2,2019-01-24,EPI1517791
56129,A/England/8122/2019,H3N2,2019-01-29,EPI1517783
56130,A/Colorado/8111/2019,H3N2,2019-01-30,EPI1517759
56131,A/Colorado/8109/2019,H3N2,2019-01-23,EPI1517751
56132,A/Alaska/8100/2019,H3N2,2019-01-24,EPI1517735
56133,A/Texas/8223/2019,H3N2,2019-02-01,EPI1517246
56134,A/South_Korea/8203/2019,H3N2,2019-01-08,EPI1517237
56135,A/Oklahoma/8197/2019,H3N2,2019-01-24,EPI1517232
56136,A/Ohio/8193/2019,H3N2,2019-01-28,EPI1517229
56137,A/Japan/8142/2019,H3N2,2019-01-23,EPI1517201
