,name,subtype,collection_date,accession
26384,A/South_Africa/R04218/2022,H1N1,2022-04-07,EPI2111584
26385,A/South_Africa/R04592/2022,H1N1,2022-04-13,EPI2111576
26386,A/South_Africa/R04778/2022,H1N1,2022-04-21,EPI2111568
26387,A/South_Africa/R04851/2022,H1N1,2022-04-19,EPI2111560
26388,A/South_Africa/R04849/2022,H1N1,2022-04-19,EPI2111552
26389,A/South_Africa/R04919/2022,H1N1,2022-04-26,EPI2111544
26390,A/South_Africa/R04922/2022,H1N1,2022-04-25,EPI2111536
26391,A/South_Africa/R05375/2022,H1N1,2022-05-10,EPI2111528
26392,A/South_Africa/R05539/2022,H1N1,2022-05-12,EPI2111520
26393,A/South_Africa/R05558/2022,H1N1,2022-05-13,EPI2111512
26394,A/South_Africa/R05655/2022,H1N1,2022-05-16,EPI2111504
26395,A/South_Africa/R07390/2022,H1N1,2022-06-14,EPI2159226
26396,A/South_Africa/R05948/2022,H1N1,2022-05-23,EPI2159218
26397,A/South_Africa/R07916/2022,H1N1,2022-06-27,EPI2159210
26398,A/South_Africa/R08456/2022,H1N1,2022-07-11,EPI2159202
26399,A/South_Africa/R08399/2022,H1N1,2022-07-08,EPI2159194
26400,A/South_Africa/R07261/2022,H1N1,2022-06-13,EPI2159186
26401,A/South_Africa/R07262/2022,H1N1,2022-06-13,EPI2159178
26402,A/South_Africa/R05753/2022,H1N1,2022-05-18,EPI2159170
26403,A/South_Africa/R08276/2022,H1N1,2022-07-05,EPI2159162
26404,A/Sydney/774/2022,H1N1,2022-06-06,EPI2111219
26405,A/Sydney/673/2022,H1N1,2022-05-25,EPI2102012
26406,A/South_Australia/49/2022,H1N1,2022-05-05,EPI2101095
26407,A/South_Australia/70/2022,H1N1,2022-05-17,EPI2100954
26408,A/Austria/1510038/2022,H1N1,2022-04-12,EPI2122262
26409,A/Brisbane/434/2022,H1N1,2022-06-18,EPI2152104
26410,A/Brisbane/422/2022,H1N1,2022-06-18,EPI2152096
26411,A/Brisbane/51/2022,H1N1,2022-04-23,EPI2113635
26412,A/Brisbane/52/2022,H1N1,2022-04-29,EPI2113629
26413,A/Brisbane/48/2022,H1N1,2022-04-19,EPI2113623
26414,A/Perth/139/2022,H1N1,2022-06-10,EPI2128548
26415,A/Perth/6/2022,H1N1,2022-05-03,EPI2113669
26416,A/Perth/80/2022,H1N1,2022-06-03,EPI2111802
26417,A/Perth/167/2022,H1N1,2022-06-15,EPI2111778
26418,A/Perth/184/2022,H1N1,2022-06-15,EPI2111770
26419,A/Perth/15/2022,H1N1,2022-05-16,EPI2111762
26420,A/Perth/21/2022,H1N1,2022-05-12,EPI2111720
26421,A/Victoria/2191/2022,H1N1,2022-05-15,EPI2151781
26422,A/Victoria/2220/2022,H1N1,2022-05-15,EPI2151773
26423,A/Victoria/4332/2022,H1N1,2022-07-01,EPI2151765
26424,A/Victoria/3675/2022,H1N1,2022-05-31,EPI2151701
26425,A/Victoria/4262/2022,H1N1,2022-06-15,EPI2128845
26426,A/Victoria/3233/2022,H1N1,2022-05-23,EPI2113722
26427,A/Victoria/3602/2022,H1N1,2022-05-31,EPI2110884
26428,A/Sydney/498/2022,H1N1,2022-04-23,EPI2111874
26429,A/Sydney/635/2022,H1N1,2022-05-19,EPI2111866
26430,A/Sydney/483/2022,H1N1,2022-05-07,EPI2111858
26431,A/Sydney/613/2022,H1N1,2022-05-18,EPI2111850
26432,A/Sydney/656/2022,H1N1,2022-05-20,EPI2110868
26433,A/Sydney/644/2022,H1N1,2022-05-19,EPI2110860
26434,A/Sydney/603/2022,H1N1,2022-05-18,EPI2110852
26435,A/Sydney/575/2022,H1N1,2022-05-02,EPI2110844
26436,A/Sydney/492/2022,H1N1,2022-04-12,EPI2110836
26437,A/Sydney/563/2022,H1N1,2022-05-09,EPI2101047
26438,A/Darwin/19/2022,H1N1,2022-04-14,EPI2131480
26439,A/Darwin/22/2022,H1N1,2022-04-14,EPI2131477
26440,A/Darwin/609/2022,H1N1,2022-05-20,EPI2128830
26441,A/Darwin/608/2022,H1N1,2022-05-19,EPI2128827
26442,A/Darwin/7/2022,H1N1,2022-04-05,EPI2128578
26443,A/Darwin/423/2022,H1N1,2022-05-15,EPI2113654
26444,A/Darwin/418/2022,H1N1,2022-05-16,EPI2113648
26445,A/Darwin/419/2022,H1N1,2022-05-16,EPI2113641
26446,A/Darwin/33/2022,H1N1,2022-04-20,EPI2112059
26447,A/Darwin/33/2022,H1N1,2022-04-20,EPI2112058
26448,A/Darwin/124/2022,H1N1,2022-05-08,EPI2112011
26449,A/Darwin/124/2022,H1N1,2022-05-08,EPI2112010
26450,A/Darwin/117/2022,H1N1,2022-05-06,EPI2111995
26451,A/Darwin/117/2022,H1N1,2022-05-06,EPI2111994
26452,A/Darwin/306/2022,H1N1,2022-05-12,EPI2111979
26453,A/Darwin/306/2022,H1N1,2022-05-12,EPI2111978
26454,A/Darwin/363/2022,H1N1,2022-05-14,EPI2111962
26455,A/Darwin/355/2022,H1N1,2022-05-13,EPI2111947
26456,A/Darwin/349/2022,H1N1,2022-05-13,EPI2111931
26457,A/Darwin/152/2022,H1N1,2022-05-06,EPI2111922
26458,A/Darwin/395/2022,H1N1,2022-05-14,EPI2111906
26459,A/Darwin/886/2022,H1N1,2022-05-24,EPI2111842
26460,A/Darwin/417/2022,H1N1,2022-05-15,EPI2111834
26461,A/Darwin/488/2022,H1N1,2022-05-17,EPI2111826
26462,A/Darwin/383/2022,H1N1,2022-05-13,EPI2111376
26463,A/Darwin/368/2022,H1N1,2022-05-14,EPI2111368
26464,A/Darwin/353/2022,H1N1,2022-05-13,EPI2111354
26465,A/Darwin/350/2022,H1N1,2022-05-13,EPI2111338
26466,A/Darwin/326/2022,H1N1,2022-05-14,EPI2111322
26467,A/Darwin/300/2022,H1N1,2022-05-11,EPI2111306
26468,A/Darwin/262/2022,H1N1,2022-05-10,EPI2111290
26469,A/Darwin/2402/2022,H1N1,2022-06-26,EPI2111273
26470,A/Darwin/220/2022,H1N1,2022-05-10,EPI2111257
26471,A/Darwin/204/2022,H1N1,2022-05-08,EPI2111241
26472,A/Darwin/161/2022,H1N1,2022-05-02,EPI2111225
26473,A/Darwin/156/2022,H1N1,2022-05-07,EPI2111209
26474,A/Darwin/136/2022,H1N1,2022-04-30,EPI2111193
26475,A/Darwin/132/2022,H1N1,2022-05-11,EPI2111177
26476,A/Darwin/129/2022,H1N1,2022-05-03,EPI2111160
26477,A/Darwin/106/2022,H1N1,2022-05-09,EPI2111123
26478,A/Darwin/105/2022,H1N1,2022-05-09,EPI2111107
26479,A/Darwin/491/2022,H1N1,2022-05-17,EPI2110796
26480,A/Darwin/486/2022,H1N1,2022-05-16,EPI2110788
26481,A/Darwin/405/2022,H1N1,2022-05-12,EPI2110780
26482,A/Darwin/2102/2022,H1N1,2022-06-04,EPI2102323
26483,A/Darwin/1049/2022,H1N1,2022-06-01,EPI2102277
26484,A/Darwin/2000/2022,H1N1,2022-06-02,EPI2102261
26485,A/Darwin/2003/2022,H1N1,2022-06-02,EPI2102246
26486,A/Darwin/141/2022,H1N1,2022-05-02,EPI2101111
26487,A/Darwin/238/2022,H1N1,2022-05-08,EPI2101071
26488,A/Darwin/240/2022,H1N1,2022-05-08,EPI2101063
26489,A/Darwin/231/2022,H1N1,2022-05-08,EPI2101055
26490,A/Darwin/211/2022,H1N1,2022-05-09,EPI2101031
26491,A/Darwin/257/2022,H1N1,2022-05-10,EPI2101023
26492,A/Darwin/305/2022,H1N1,2022-05-12,EPI2100991
26493,A/Darwin/366/2022,H1N1,2022-05-15,EPI2100970
26494,A/Darwin/327/2022,H1N1,2022-05-16,EPI2100962
26495,A/Darwin/2096/2022,H1N1,2022-06-05,EPI2100906
26496,A/Costa_Rica/1039/2022,H1N1,2022-06-21,EPI2156500
26497,A/Costa_Rica/3694/2022,H1N1,2022-05-02,EPI2156492
26498,A/Sydney/1250/2022,H1N1,2022-08-11,EPI2179084
26499,A/Sydney/856/2022,H1N1,2022-06-12,EPI2151622
26500,A/Sydney/835/2022,H1N1,2022-06-08,EPI2151598
26501,A/Sydney/1222/2022,H1N1,2022-06-30,EPI2151479
26502,A/Sydney/808/2022,H1N1,2022-06-04,EPI2151447
26503,A/Sydney/893/2022,H1N1,2022-06-21,EPI2128842
26504,A/Sydney/848/2022,H1N1,2022-06-10,EPI2128839
26505,A/Sydney/1221/2022,H1N1,2022-06-30,EPI2128629
26506,A/Sydney/1226/2022,H1N1,2022-07-03,EPI2128611
26507,A/Sydney/1228/2022,H1N1,2022-07-03,EPI2128608
26508,A/Sydney/1230/2022,H1N1,2022-07-05,EPI2128596
26509,A/Sydney/173/2022,H1N1,2022-04-04,EPI2128581
26510,A/Sydney/1121/2022,H1N1,2022-06-16,EPI2128437
26511,A/Sydney/754/2022,H1N1,2022-06-02,EPI2128434
26512,A/Sydney/258/2022,H1N1,2022-05-03,EPI2128428
26513,A/Sydney/250/2022,H1N1,2022-04-28,EPI2128425
26514,A/Sydney/1137/2022,H1N1,2022-06-25,EPI2119123
26515,A/Sydney/1135/2022,H1N1,2022-06-25,EPI2119115
26516,A/Sydney/1133/2022,H1N1,2022-06-24,EPI2119107
26517,A/Sydney/1132/2022,H1N1,2022-06-24,EPI2119099
26518,A/Sydney/1130/2022,H1N1,2022-06-24,EPI2119091
26519,A/Sydney/1129/2022,H1N1,2022-06-24,EPI2119083
26520,A/Sydney/1127/2022,H1N1,2022-06-17,EPI2119075
26521,A/Sydney/875/2022,H1N1,2022-06-14,EPI2119067
26522,A/Sydney/844/2022,H1N1,2022-06-09,EPI2119059
26523,A/Sydney/813/2022,H1N1,2022-06-05,EPI2119051
26524,A/Sydney/437/2022,H1N1,2022-05-17,EPI2113896
26525,A/Sydney/431/2022,H1N1,2022-05-16,EPI2113880
26526,A/Sydney/388/2022,H1N1,2022-05-10,EPI2113849
26527,A/Sydney/387/2022,H1N1,2022-05-09,EPI2113834
26528,A/Sydney/364/2022,H1N1,2022-05-06,EPI2113707
26529,A/Sydney/360/2022,H1N1,2022-05-05,EPI2113699
26530,A/Sydney/265/2022,H1N1,2022-05-04,EPI2113690
26531,A/Sydney/232/2022,H1N1,2022-04-22,EPI2112027
26532,A/Sydney/232/2022,H1N1,2022-04-22,EPI2112026
26533,A/Sydney/260/2022,H1N1,2022-05-03,EPI2111914
26534,A/Sydney/427/2022,H1N1,2022-05-16,EPI2111882
26535,A/Sydney/894/2022,H1N1,2022-06-21,EPI2111440
26536,A/Sydney/880/2022,H1N1,2022-06-16,EPI2111432
26537,A/Sydney/877/2022,H1N1,2022-06-14,EPI2111424
26538,A/Sydney/872/2022,H1N1,2022-06-14,EPI2111416
26539,A/Sydney/870/2022,H1N1,2022-06-14,EPI2111408
26540,A/Sydney/869/2022,H1N1,2022-06-13,EPI2111400
26541,A/Sydney/866/2022,H1N1,2022-06-13,EPI2111392
26542,A/Sydney/853/2022,H1N1,2022-06-11,EPI2111384
26543,A/Sydney/851/2022,H1N1,2022-06-10,EPI2111361
26544,A/Sydney/834/2022,H1N1,2022-06-08,EPI2111345
26545,A/Sydney/832/2022,H1N1,2022-06-07,EPI2111330
26546,A/Sydney/831/2022,H1N1,2022-06-07,EPI2111314
26547,A/Sydney/823/2022,H1N1,2022-06-06,EPI2111298
26548,A/Sydney/821/2022,H1N1,2022-06-06,EPI2111282
26549,A/Sydney/819/2022,H1N1,2022-06-06,EPI2111266
26550,A/Sydney/811/2022,H1N1,2022-06-04,EPI2111250
26551,A/Sydney/458/2022,H1N1,2022-05-18,EPI2110828
26552,A/Sydney/406/2022,H1N1,2022-05-13,EPI2110820
26553,A/Sydney/362/2022,H1N1,2022-05-05,EPI2110812
26554,A/Sydney/253/2022,H1N1,2022-04-30,EPI2110804
26555,A/Sydney/729/2022,H1N1,2022-05-29,EPI2102107
26556,A/Sydney/723/2022,H1N1,2022-05-28,EPI2102099
26557,A/Sydney/714/2022,H1N1,2022-05-26,EPI2102091
26558,A/Sydney/713/2022,H1N1,2022-05-25,EPI2102083
26559,A/Sydney/707/2022,H1N1,2022-05-25,EPI2102075
26560,A/Sydney/705/2022,H1N1,2022-05-25,EPI2102067
26561,A/Sydney/692/2022,H1N1,2022-05-23,EPI2102059
26562,A/Sydney/744/2022,H1N1,2022-05-31,EPI2101881
26563,A/Sydney/742/2022,H1N1,2022-05-31,EPI2101873
26564,A/Sydney/721/2022,H1N1,2022-05-27,EPI2101866
26565,A/Sydney/720/2022,H1N1,2022-05-27,EPI2101858
26566,A/Sydney/717/2022,H1N1,2022-05-26,EPI2101850
26567,A/Sydney/703/2022,H1N1,2022-05-24,EPI2101842
26568,A/Sydney/700/2022,H1N1,2022-05-24,EPI2101834
26569,A/Sydney/699/2022,H1N1,2022-05-24,EPI2101826
26570,A/Sydney/691/2022,H1N1,2022-05-23,EPI2101810
26571,A/Sydney/688/2022,H1N1,2022-05-22,EPI2101803
26572,A/Sydney/462/2022,H1N1,2022-05-19,EPI2101788
26573,A/Sydney/442/2022,H1N1,2022-05-17,EPI2101766
26574,A/Sydney/440/2022,H1N1,2022-05-17,EPI2101759
26575,A/Sydney/392/2022,H1N1,2022-05-10,EPI2101751
26576,A/Sydney/384/2022,H1N1,2022-05-09,EPI2101039
26577,A/Sydney/401/2022,H1N1,2022-05-12,EPI2101007
26578,A/Sydney/465/2022,H1N1,2022-05-20,EPI2100922
26579,A/Canberra/533/2022,H1N1,2022-08-15,EPI2179102
26580,A/Canberra/531/2022,H1N1,2022-08-08,EPI2179099
26581,A/Canberra/441/2022,H1N1,2022-06-06,EPI2151503
26582,A/Canberra/8/2022,H1N1,2022-04-12,EPI2131501
26583,A/Canberra/12/2022,H1N1,2022-04-17,EPI2131483
26584,A/Canberra/83/2022,H1N1,2022-05-04,EPI2113713
26585,A/Canberra/179/2022,H1N1,2022-05-18,EPI2113660
26586,A/Canberra/224/2022,H1N1,2022-06-11,EPI2111818
26587,A/Canberra/202/2022,H1N1,2022-05-23,EPI2111810
26588,A/Canberra/230/2022,H1N1,2022-06-03,EPI2111794
26589,A/Canberra/222/2022,H1N1,2022-06-12,EPI2111786
26590,A/Canberra/180/2022,H1N1,2022-05-18,EPI2111091
26591,A/Canberra/173/2022,H1N1,2022-05-17,EPI2111075
26592,A/Canberra/67/2022,H1N1,2022-05-09,EPI2101921
26593,A/Canberra/90/2022,H1N1,2022-05-05,EPI2101087
26594,A/Canberra/123/2022,H1N1,2022-05-11,EPI2101015
26595,A/Canberra/113/2022,H1N1,2022-05-12,EPI2100999
26596,A/Canberra/130/2022,H1N1,2022-05-15,EPI2100978
26597,A/Canberra/178/2022,H1N1,2022-05-18,EPI2100946
26598,A/Canberra/182/2022,H1N1,2022-05-19,EPI2100938
26599,A/Canberra/185/2022,H1N1,2022-05-20,EPI2100930
26600,A/Canberra/158/2022,H1N1,2022-05-21,EPI2100914
26601,A/Norway/29426/2022,H1N1,2022-08-02,EPI2150044
26602,A/Norway/25089/2022,H1N1,2022-06-15,EPI2150043
26603,A/Norway/23877/2022,H1N1,2022-06-04,EPI2150042
26604,A/Mauritius/36045/2022,H1N1,2022-06-03,EPI2134602
26605,A/Portugal/211592/2022,H1N1,2022-05-22,EPI2100763
26606,A/Portugal/211526/2022,H1N1,2022-05-03,EPI2100761
26607,A/Portugal/211528/2022,H1N1,2022-05-05,EPI2100757
26608,A/Serbia/1891/2022,H1N1,2022-03-29,EPI2115324
26609,A/Serbia/2364/2022,H1N1,2022-04-15,EPI2093885
26610,A/Sydney/1167/2022,H1N1,2022-07-03,EPI2152081
26611,A/Sydney/348/2022,H1N1,2022-05-18,EPI2151805
26612,A/Sydney/345/2022,H1N1,2022-05-17,EPI2151749
26613,A/Sydney/336/2022,H1N1,2022-05-12,EPI2151741
26614,A/Sydney/38/2022,H1N1,2022-04-06,EPI2131519
26615,A/Sydney/65/2022,H1N1,2022-04-02,EPI2131516
26616,A/Sydney/46/2022,H1N1,2022-04-12,EPI2131513
26617,A/Sydney/47/2022,H1N1,2022-04-09,EPI2131510
26618,A/Sydney/50/2022,H1N1,2022-04-10,EPI2131507
26619,A/Sydney/49/2022,H1N1,2022-04-10,EPI2131504
26620,A/Sydney/41/2022,H1N1,2022-04-06,EPI2131498
26621,A/Sydney/37/2022,H1N1,2022-04-07,EPI2131495
26622,A/Sydney/61/2022,H1N1,2022-04-09,EPI2131492
26623,A/Sydney/51/2022,H1N1,2022-04-10,EPI2131489
26624,A/Sydney/66/2022,H1N1,2022-04-10,EPI2131486
26625,A/Sydney/783/2022,H1N1,2022-06-10,EPI2128836
26626,A/Sydney/779/2022,H1N1,2022-06-03,EPI2128833
26627,A/Sydney/901/2022,H1N1,2022-06-20,EPI2128653
26628,A/Sydney/144/2022,H1N1,2022-04-27,EPI2113684
26629,A/Sydney/141/2022,H1N1,2022-04-27,EPI2113675
26630,A/Sydney/43/2022,H1N1,2022-04-13,EPI2112043
26631,A/Sydney/43/2022,H1N1,2022-04-13,EPI2112042
26632,A/Abu_Dhabi/1872843/2022,H1N1,2022-07-06,EPI2136270
26633,A/Abu_Dhabi/1932550/2022,H1N1,2022-07-12,EPI2127052
26634,A/Abu_Dhabi/1872837/2022,H1N1,2022-07-06,EPI2127045
26635,A/Abu_Dhabi/1672597/2022,H1N1,2022-06-16,EPI2093901
26636,A/Abu_Dhabi/4277354/2022,H1N1,2022-06-21,EPI2093893
26637,A/Qatar/16-VI-22-1535667/2022,H1N1,2022-05-07,EPI2134546
26638,A/Qatar/10-VI-22-1518804/2022,H1N1,2022-05-01,EPI2134544
26639,A/Qatar/10-VI-22-1522551/2022,H1N1,2022-05-02,EPI2134536
26640,A/Belgium/S0141/2022,H1N1,2022-01-06,EPI2134594
26641,A/Belgium/S0793/2022,H1N1,2022-03-27,EPI2134592
26642,A/Belgium/S0810/2022,H1N1,2022-03-03,EPI2134590
26643,A/Belgium/S0859/2022,H1N1,2022-03-18,EPI2134588
26644,A/Belgium/S0120/2022,H1N1,2022-01-17,EPI2134584
26645,A/Belgium/S0197/2022,H1N1,2022-01-30,EPI2134582
26646,A/Belgium/S0360/2022,H1N1,2022-02-10,EPI2134580
26647,A/Belgium/S0372/2022,H1N1,2022-02-16,EPI2134578
26648,A/Belgium/S0447/2022,H1N1,2022-02-24,EPI2134576
26649,A/Belgium/S0449/2022,H1N1,2022-02-24,EPI2134574
26650,A/Belgium/S0429/2022,H1N1,2022-03-03,EPI2134570
26651,A/Belgium/S0782/2022,H1N1,2022-03-04,EPI2134566
26652,A/Belgium/S0531/2022,H1N1,2022-03-07,EPI2134564
26653,A/Belgium/G0175/2022,H1N1,2022-03-28,EPI2134562
26654,A/Belgium/S0856/2022,H1N1,2022-03-22,EPI2134560
26655,A/Belgium/S0825/2022,H1N1,2022-03-21,EPI2134558
26656,A/Belgium/S0824/2022,H1N1,2022-03-20,EPI2134556
26657,A/Belgium/S0906/2022,H1N1,2022-03-18,EPI2134554
26658,A/Belgium/S0472/2022,H1N1,2022-02-25,EPI2134552
26659,A/Belgium/S0769/2022,H1N1,2022-03-31,EPI2134407
26660,A/Belgium/S0531/2022,H1N1,2022-03-07,EPI2134405
26661,A/Belgium/S0859/2022,H1N1,2022-03-18,EPI2134403
26662,A/Belgium/S0767/2022,H1N1,2022-03-30,EPI2134401
26663,A/Belgium/S1111/2022,H1N1,2022-04-05,EPI2134399
26664,A/Belgium/G0175/2022,H1N1,2022-03-28,EPI2134397
26665,A/Belgium/S0856/2022,H1N1,2022-03-22,EPI2134395
26666,A/Belgium/S0824/2022,H1N1,2022-03-20,EPI2134393
26667,A/Belgium/S1001/2022,H1N1,2022-04-10,EPI2134391
26668,A/Belgium/S0793/2022,H1N1,2022-03-27,EPI2134389
26669,A/Belgium/S0497/2022,H1N1,2022-03-07,EPI2134387
26670,A/Belgium/S0782/2022,H1N1,2022-03-04,EPI2134385
26671,A/Belgium/S0810/2022,H1N1,2022-03-03,EPI2134383
26672,A/Belgium/S0429/2022,H1N1,2022-03-03,EPI2134381
26673,A/Belgium/S0472/2022,H1N1,2022-02-25,EPI2134379
26674,A/Belgium/S0449/2022,H1N1,2022-02-24,EPI2134377
26675,A/Belgium/S0447/2022,H1N1,2022-02-24,EPI2134375
26676,A/Belgium/S0372/2022,H1N1,2022-02-16,EPI2134373
26677,A/Belgium/S0360/2022,H1N1,2022-02-10,EPI2134371
26678,A/Belgium/S0197/2022,H1N1,2022-01-30,EPI2134369
26679,A/Belgium/S0120/2022,H1N1,2022-01-17,EPI2134367
26680,A/Belgium/S0141/2022,H1N1,2022-01-06,EPI2134365
26681,A/Belgium/S0906/2022,H1N1,2022-03-18,EPI2134363
26682,A/Belgium/S1003/2022,H1N1,2022-04-13,EPI2134361
26683,A/Belgium/S0825/2022,H1N1,2022-03-21,EPI2134356
26684,A/Belgium/S1041/2022,H1N1,2022-04-12,EPI2134354
26685,A/Spain/856/2022,H1N1,2022-04-15,EPI2134358
26686,A/Spain/983/2022,H1N1,2022-04-15,EPI2122264
26687,A/Milano/64/2022,H1N1,2022-03-28,EPI2115579
26688,A/FVG-Trieste/147/2022,H1N1,2022-03-15,EPI2115577
26689,A/Parma/06/2022,H1N1,2022-02-23,EPI2115575
26690,A/Romania/514072/2022,H1N1,2022-04-09,EPI2115603
26691,A/Romania/517978/2022,H1N1,2022-05-04,EPI2115589
26692,A/Romania/514753/2022,H1N1,2022-04-12,EPI2115587
26693,A/Romania/514111/2022,H1N1,2022-04-10,EPI2115583
26694,A/Romania/514088/2022,H1N1,2022-04-11,EPI2115565
26695,A/Tunisia/3565/2022,H1N1,2022-04-24,EPI2159138
26696,A/Victoria/4460/2022,H1N1,2022-07-26,EPI2152089
26697,A/Argentina/3065/2022,H1N1,2022-07-22,EPI2180237
26698,A/Argentina/3069/2022,H1N1,2022-07-19,EPI2180229
26699,A/Argentina/3082/2022,H1N1,2022-08-02,EPI2180221
26700,A/Victoria/4456/2022,H1N1,2022-07-16,EPI2152128
26701,A/Victoria/4160/2022,H1N1,2022-06-21,EPI2110889
26702,A/Sydney/798/2022,H1N1,2022-06-28,EPI2110876
26703,A/Newcastle/39/2022,H1N1,2022-04-10,EPI2136278
26704,A/India/Pune-Nivcov2220829/2022,H1N1,2022-06-23,EPI2156596
26705,A/India/Pune-Nivsari_22_467/2022,H1N1,2022-04-21,EPI2156588
26706,A/India/Pune-Nivcov221250/2022,H1N1,2022-07-10,EPI2156580
26707,A/India/Pune-Nivcov2220714/2022,H1N1,2022-06-26,EPI2156572
26708,A/India/Pune-Nivcov2221170/2022,H1N1,2022-07-07,EPI2156564
26709,A/India/Pune-Nivsari_22_884/2022,H1N1,2022-07-11,EPI2156556
26710,A/India/Pune-Nivcov2220832/2022,H1N1,2022-06-23,EPI2156548
26711,A/India/Pune-Nivsari_22_700/2022,H1N1,2022-06-09,EPI2156540
26712,A/India/Pune-Nivsari_22_869/2022,H1N1,2022-07-09,EPI2156532
26713,A/India/Pune-Nivcov2221279/2022,H1N1,2022-07-11,EPI2156524
26714,A/India/Pune-Nivcov2220295/2022,H1N1,2022-06-04,EPI2156516
26715,A/India/Pune-Nivcov22201048/2022,H1N1,2022-06-29,EPI2156508
26716,A/Netherlands/00410/2022,H1N1,2022-03-20,EPI2115599
26717,A/Netherlands/00112/2021,H1N1,2022-02-24,EPI2115597
26718,A/Netherlands/00031/2022,H1N1,2022-01-20,EPI2115595
26719,A/Netherlands/00028/2022,H1N1,2022-01-19,EPI2115593
26720,A/Netherlands/00023/2022,H1N1,2022-01-17,EPI2115591
26721,A/Netherlands/01151/2022,H1N1,2022-06-21,EPI2134125
26722,A/Netherlands/01144/2022,H1N1,2022-06-10,EPI2134110
26723,A/Netherlands/01173/2022,H1N1,2022-08-01,EPI2129626
26724,A/Netherlands/01170/2022,H1N1,2022-05-06,EPI2129620
26725,A/Bay_of_Plenty/18/2022,H1N1,2022-05-30,EPI2119145
26726,A/Dunedin/1/2022,H1N1,2022-04-12,EPI2119137
26727,A/Bay_of_Plenty/5/2022,H1N1,2022-05-25,EPI2119129
26728,A/Kenya/118/2022,H1N1,2022-06-08,EPI2156869
26729,A/Kenya/127/2022,H1N1,2022-06-06,EPI2156862
26730,A/Kenya/155/2022,H1N1,2022-07-12,EPI2156854
26731,A/Kenya/122/2022,H1N1,2022-06-01,EPI2156847
26732,A/Kenya/124/2022,H1N1,2022-05-31,EPI2156839
26733,A/Kenya/126/2022,H1N1,2022-06-10,EPI2156831
26734,A/Kenya/135/2022,H1N1,2022-05-31,EPI2156826
26735,A/Kenya/128/2022,H1N1,2022-06-07,EPI2156818
26736,A/Kenya/123/2022,H1N1,2022-05-31,EPI2156810
26737,A/Kenya/150/2022,H1N1,2022-07-06,EPI2156802
26738,A/Kenya/134/2022,H1N1,2022-06-02,EPI2156794
26739,A/Kenya/136/2022,H1N1,2022-05-31,EPI2156786
26740,A/Kenya/139/2022,H1N1,2022-06-09,EPI2156778
26741,A/Kenya/138/2022,H1N1,2022-06-09,EPI2156770
26742,A/Kenya/157/2022,H1N1,2022-07-08,EPI2156762
26743,A/Kenya/149/2022,H1N1,2022-07-05,EPI2156754
26744,A/Kenya/125/2022,H1N1,2022-05-30,EPI2156748
26745,A/Kenya/132/2022,H1N1,2022-06-09,EPI2156740
26746,A/Kenya/142/2022,H1N1,2022-06-10,EPI2156732
26747,A/Kenya/130/2022,H1N1,2022-06-07,EPI2156724
26748,A/Kenya/144/2022,H1N1,2022-06-10,EPI2156716
26749,A/Kenya/120/2022,H1N1,2022-06-02,EPI2156708
26750,A/Kenya/156/2022,H1N1,2022-07-13,EPI2156700
26751,A/Kenya/129/2022,H1N1,2022-06-07,EPI2156692
26752,A/Kenya/140/2022,H1N1,2022-06-09,EPI2156684
26753,A/Kenya/133/2022,H1N1,2022-05-31,EPI2156676
26754,A/Kenya/153/2022,H1N1,2022-07-06,EPI2156668
26755,A/Kenya/154/2022,H1N1,2022-07-12,EPI2156660
26756,A/Kenya/121/2022,H1N1,2022-06-02,EPI2156652
26757,A/Kenya/146/2022,H1N1,2022-07-05,EPI2156644
26758,A/Kenya/143/2022,H1N1,2022-06-10,EPI2156636
26759,A/Kenya/117/2022,H1N1,2022-05-31,EPI2156628
26760,A/Kenya/141/2022,H1N1,2022-06-10,EPI2156620
26761,A/Kenya/119/2022,H1N1,2022-06-03,EPI2156612
26762,A/Kenya/137/2022,H1N1,2022-06-02,EPI2156604
26763,A/Oman/9573/2022,H1N1,2022-06-13,EPI2156877
26764,A/Murcia/10207/2021,H1N1,2021-12-05,EPI2134568
26765,A/Baleares/1472/2022,H1N1,2022-03-23,EPI2134550
26766,A/Galicia/1460/2022,H1N1,2022-01-09,EPI2134542
26767,A/Galicia/1459/2022,H1N1,2022-01-09,EPI2134540
26768,A/Canarias/558/2022,H1N1,2022-01-01,EPI2134538
26769,A/Asturias/2660/2022,H1N1,2022-06-01,EPI2130069
26770,A/Victoria/4306/2022,H1N1,2022-06-30,EPI2152112
26771,A/Saskatchewan/RV00261/2022,H1N1,2021-12-25,EPI2115317
26772,A/British_Columbia/RV00300/2022,H1N1,2022-03-25,EPI2115309
26773,A/Saskatchewan/RV00262/2022,H1N1,2021-12-28,EPI2115304
26774,A/Guyane/131/2022,H1N1,2022-02-02,EPI2127029
26775,A/Guyane/406/2022,H1N1,2022-04-11,EPI2106062
26776,A/Guyane/162/2022,H1N1,2022-02-01,EPI2106054
26777,A/Guyane/332/2022,H1N1,2022-03-08,EPI2106046
26778,A/Guyane/234/2022,H1N1,2022-02-15,EPI2106038
26779,A/Guyane/331/2022,H1N1,2022-03-08,EPI2106030
26780,A/Guyane/364/2022,H1N1,2022-03-16,EPI2106022
26781,A/Guyane/382/2022,H1N1,2022-03-30,EPI2106014
26782,A/Guyane/223/2022,H1N1,2022-02-12,EPI2106006
